fieldsurfacetype,streetno,sportsplayed,facilityname,numberfieldcourts,facilitycondition,facilityupgradeage,facility_id,postcode,facilityage,streettype,changerooms,longitude,latitude,faciltysportplayedid,objectid,suburbtown,lga,streetname
null,null,Fitness / Gymnasium Workouts,Croydon Leisure & Aquatic Centre,null,5. Very Good,11 + Years,MAROON11007,3136,0 - 5 Years,Square,"Female, Male",145.280821,-37.801099,23186,5436,CROYDON,MAROONDAH,Civic
null,58,Fitness / Gymnasium Workouts,Curves Croydon,null,null,null,MAROON11010,3136,null,Street,null,145.281664,-37.79526,23198,5437,CROYDON,MAROONDAH,Main
null,51,Fitness / Gymnasium Workouts,Curves Ringwood,null,null,null,MAROON11011,3134,null,Street,null,145.222028,-37.816443,23200,5438,RINGWOOD,MAROONDAH,Seymour
null,93-97,Fitness / Gymnasium Workouts,Genesis Fitness Club Ringwood,null,null,null,MAROON11016,3134,null,Highway,null,145.224604,-37.815835,23209,5439,RINGWOOD,MAROONDAH,Maroondah
null,76-82,Fitness / Gymnasium Workouts,Jetts Fitness Ringwood,null,null,null,MAROON11026,3134,null,Highway,null,145.223661,-37.817472,23235,5440,RINGWOOD,MAROONDAH,Maroondah
null,379,Fitness / Gymnasium Workouts,Personal Fitness Centre Bayswater,null,null,null,MAROON11035,3153,null,Road,null,145.271935,-37.835821,23253,5441,BAYSWATER,MAROONDAH,Bayswater
18 Hole Course - Public,null,Golf,Dorset Golf Course,null,4. Good,11 + Years,MAROON11012,3136,11 - 25 Years,Road,"Female, Male",145.297933,-37.807609,23201,5443,CROYDON,MAROONDAH,Trawalla
18 Hole Course - Public,352,Golf,Ringwood Golf Course,null,5. Very Good,11 + Years,MAROON11043,3134,11 - 25 Years,Road,"Female, Male",145.223885,-37.833431,23267,5444,RINGWOOD,MAROONDAH,Canterbury
Grass,null,Gridiron,Springfield Gridiron Field,1,2. Poor,1 - 5 Years,MAROON11047,3136,26 - 50 Years,Avenue,Male,145.285941,-37.798339,23273,5445,CROYDON,MAROONDAH,Springfield
null,null,Gymnastics,Croydon Leisure & Aquatic Centre,null,5. Very Good,11 + Years,MAROON11007,3136,0 - 5 Years,Square,"Female, Male",145.280821,-37.801099,23187,5446,CROYDON,MAROONDAH,Civic
null,2/481-493,Gymnastics,Eclipse Gymnastics Ringwood,null,null,null,MAROON11015,3134,null,Highway,null,145.251253,-37.799715,23207,5447,RINGWOOD,MAROONDAH,Maroondah
Artificial Turf,null,Hockey,Yarra Valley Grammar School,1,null,null,MAROON11302,3134,null,Road,null,145.259866,-37.784322,27225,5448,RINGWOOD,MAROONDAH,Kalinda
Artificial Turf,null,Lawn Bowls,Croydon Bowling Club,1,4. Good,11 + Years,MAROON4273,3136,26 - 50 Years,Road,"Female, Male",145.281804,-37.79969,26740,5449,CROYDON,MAROONDAH,Mt Dandenong
Grass,null,Lawn Bowls,Croydon Bowling Club,1,4. Good,11 + Years,MAROON4273,3136,26 - 50 Years,Road,"Female, Male",145.281804,-37.79969,26741,5450,CROYDON,MAROONDAH,Mt Dandenong
Grass,null,Lawn Bowls,Eastwood Golf Bowls Club,2,null,null,MAROON11409,3137,null,Road,null,145.315778,-37.835252,26889,5451,KILSYTH,MAROONDAH,Liverpool
null,9,Lawn Bowls,Heathmont Bowls Club,null,null,null,MAROON11022,3135,null,Greenway,null,145.250986,-37.83475,23225,5452,HEATHMONT,MAROONDAH,The
Artificial Turf,12-Feb,Lawn Bowls,Ringwood Bowls Club,3,5. Very Good,11 + Years,MAROON11040,3134,11 - 25 Years,Road,"Female, Male",145.229246,-37.804894,23264,5453,RINGWOOD,MAROONDAH,Loughnan
Asphalt,null,Netball,Cheong Park,3,3. Average,6 - 10 Years,MAROON11004,3136,26 - 50 Years,Road,"Female, Male",145.268724,-37.809342,23179,5454,CROYDON SOUTH,MAROONDAH,Eastfield
Synthetic,null,Netball,HE Parker Reserve,9,3. Average,6 - 10 Years,MAROON11021,3135,11 - 25 Years,Road,"Female, Male",145.253573,-37.835339,23223,5455,HEATHMONT,MAROONDAH,Heathmont
null,1/156-160,Netball (Indoor),Action Indoor Sports Ringwood,3,null,null,MAROON10998,3134,null,Street,null,145.21998,-37.826371,23162,5456,RINGWOOD,MAROONDAH,New
Wooden Gymnasium,null,Netball (Indoor),Croydon Leisure & Aquatic Centre,2,5. Very Good,11 + Years,MAROON11007,3136,0 - 5 Years,Square,"Female, Male",145.280821,-37.801099,23188,5457,CROYDON,MAROONDAH,Civic
Wooden Gymnasium,362-378,Netball (Indoor),Maroondah Indoor Sports Centre,4,4. Good,11 + Years,MAROON11030,3134,11 - 25 Years,Road,"Female, Male",145.221599,-37.8332,23244,5458,RINGWOOD,MAROONDAH,Canterbury
null,null,Rugby Union,Griff Hunt Reserve,2,3. Average,6 - 10 Years,MAROON11020,3136,26 - 50 Years,Road,Male,145.292259,-37.765544,23218,5459,CROYDON NORTH,MAROONDAH,Lyons
null,null,Skating,Ringwood Skate Park,null,null,null,MAROON11044,3134,null,Street,null,145.224811,-37.815324,23269,5460,RINGWOOD,MAROONDAH,Seymour
null,null,Skating,Town Park,null,4. Good,11 + Years,MAROON11048,3136,26 - 50 Years,Road,"Female, Male",145.283005,-37.80184,23278,5461,CROYDON,MAROONDAH,Norton
Grass,null,Soccer,Belmont Park,1,3. Average,6 - 10 Years,MAROON11002,3136,26 - 50 Years,Drive,"Female, Male",145.282313,-37.815417,23173,5462,CROYDON SOUTH,MAROONDAH,Olympus
Grass,null,Soccer,Dorset Recreation Reserve,3,3. Average,6 - 10 Years,MAROON11013,3136,11 - 25 Years,Road,"Female, Male",145.293271,-37.807312,23203,5463,CROYDON,MAROONDAH,Dorset
Grass,null,Soccer,Gracedale Park,1,3. Average,6 - 10 Years,MAROON11018,3135,26 - 50 Years,Avenue,"Female, Male",145.263421,-37.822441,23213,5464,RINGWOOD EAST,MAROONDAH,Gracedale
Grass,null,Soccer,Jubilee Park,1,5. Very Good,11 + Years,MAROON11028,3134,0 - 5 Years,Avenue,"Female, Male",145.23187,-37.824098,23240,5465,RINGWOOD,MAROONDAH,Greenwood
Grass,null,Soccer,Silcock Reserve,2,3. Average,6 - 10 Years,MAROON11046,3136,26 - 50 Years,Road,Male,145.287983,-37.788878,23272,5466,CROYDON,MAROONDAH,William
Grass,null,Soccer,Springfield Gridiron Field,1,2. Poor,1 - 5 Years,MAROON11047,3136,26 - 50 Years,Avenue,Male,145.285941,-37.798339,23274,5467,CROYDON,MAROONDAH,Springfield
Grass,null,Soccer,Town Park,1,4. Good,11 + Years,MAROON11048,3136,26 - 50 Years,Road,"Female, Male",145.283005,-37.80184,23279,5468,CROYDON,MAROONDAH,Norton
null,1/156-160,Soccer (Indoor Soccer / Futsal),Action Indoor Sports Ringwood,3,null,null,MAROON10998,3134,null,Street,null,145.21998,-37.826371,23163,5469,RINGWOOD,MAROONDAH,New
null,null,Squash / Racquetball,Croydon Leisure & Aquatic Centre,null,5. Very Good,11 + Years,MAROON11007,3136,0 - 5 Years,Square,"Female, Male",145.280821,-37.801099,23189,5470,CROYDON,MAROONDAH,Civic
"25m Pool - Indoor, Program Pool, Recreation / Play Water Space, Rehabilitation Pool",null,Swimming,Croydon Leisure & Aquatic Centre,null,5. Very Good,11 + Years,MAROON11007,3136,0 - 5 Years,Square,"Female, Male",145.280821,-37.801099,23190,5471,CROYDON,MAROONDAH,Civic
"50m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool",null,Swimming,Croydon Memorial Pool,null,4. Good,11 + Years,MAROON11008,3136,26 - 50 Years,Avenue,"Female, Male",145.28615,-37.797105,23193,5472,CROYDON,MAROONDAH,Springfield
"25m Pool - Indoor, 25m Pool - Outdoor, Diving Pool, Toddlers Pool",null,Swimming,Ringwood Aquatic Centre,null,null,New facility under construction,MAROON11039,3134,null,Avenue,null,145.231457,-37.825166,23262,5473,RINGWOOD,MAROONDAH,Greenwood
null,null,Table Tennis,Croydon Leisure & Aquatic Centre,22,5. Very Good,11 + Years,MAROON11007,3136,0 - 5 Years,Square,"Female, Male",145.280821,-37.801099,23191,5474,CROYDON,MAROONDAH,Civic
null,362-378,Tae Kwon Do,Maroondah Indoor Sports Centre,null,4. Good,11 + Years,MAROON11030,3134,11 - 25 Years,Road,"Female, Male",145.221599,-37.8332,23245,5475,RINGWOOD,MAROONDAH,Canterbury
null,null,Tennis (Outdoor),Arrabri Reserve,2,3. Average,6 - 10 Years,MAROON11000,3153,26 - 50 Years,Drive,null,145.29473,-37.830778,23168,5476,BAYSWATER NORTH,MAROONDAH,Allambanan
Asphalt,null,Tennis (Outdoor),Belmont Park,2,3. Average,6 - 10 Years,MAROON11002,3136,26 - 50 Years,Drive,"Female, Male",145.282313,-37.815417,23174,5477,CROYDON SOUTH,MAROONDAH,Olympus
Clay,null,Tennis (Outdoor),Croydon Park,8,4. Good,11 + Years,MAROON11009,3136,26 - 50 Years,Avenue,"Female, Male",145.283862,-37.797767,23196,5478,CROYDON,MAROONDAH,Springfield
Clay,null,Tennis (Outdoor),East Ringwood Reserve,6,3. Average,6 - 10 Years,MAROON11014,3135,26 - 50 Years,Road,"Female, Male, Unisex",145.246274,-37.808103,23206,5479,RINGWOOD EAST,MAROONDAH,Mt Dandenong
Asphalt,null,Tennis (Outdoor),Glen Park,2,5. Very Good,11 + Years,MAROON11017,3153,0 - 5 Years,Road,"Female, Male",145.273865,-37.834767,23211,5480,BAYSWATER NORTH,MAROONDAH,Glen Park
Clay,null,Tennis (Outdoor),Gracedale Park,6,3. Average,6 - 10 Years,MAROON11018,3135,26 - 50 Years,Avenue,"Female, Male",145.263421,-37.822441,23214,5481,RINGWOOD EAST,MAROONDAH,Gracedale
Clay,null,Tennis (Outdoor),HE Parker Reserve,6,3. Average,6 - 10 Years,MAROON11021,3135,11 - 25 Years,Road,null,145.253573,-37.835339,23224,5482,HEATHMONT,MAROONDAH,Heathmont
Clay,null,Tennis (Outdoor),Heathmont Reserve,7,3. Average,11 + Years,MAROON11023,3135,26 - 50 Years,Street,null,145.23669,-37.833383,23229,5483,HEATHMONT,MAROONDAH,Waterloo
Clay,null,Tennis (Outdoor),Hughes Park,6,3. Average,11 + Years,MAROON11024,3136,26 - 50 Years,Highway,null,145.29738,-37.767709,23232,5484,CROYDON,MAROONDAH,Maroondah
null,null,Tennis (Outdoor),Parkwood Tennis Club,12,3. Average,11 + Years,MAROON11034,3134,11 - 25 Years,Road,"Female, Male",145.245737,-37.78067,23251,5485,RINGWOOD NORTH,MAROONDAH,Wonga
Clay,null,Tennis (Outdoor),Peter Verges Reserve,6,3. Average,11 + Years,MAROON11036,3134,26 - 50 Years,Highway,Same as above,145.253908,-37.796415,23255,5486,RINGWOOD,MAROONDAH,Maroondah
Clay,null,Tennis (Outdoor),Ringwood Catholic Tennis Club,6,null,null,MAROON11041,3134,null,Street,null,145.236907,-37.823619,23265,5487,RINGWOOD,MAROONDAH,Great Ryrie
Clay,17-37,Tennis (Outdoor),Ringwood Tennis Club,10,3. Average,6 - 10 Years,MAROON11045,3134,26 - 50 Years,Avenue,"Female, Male",145.232148,-37.821886,23270,5488,RINGWOOD,MAROONDAH,Gardini
Asphalt,null,Tennis (Outdoor),Yarrunga Reserve,2,4. Good,11 + Years,MAROON11049,3136,11 - 25 Years,Drive,null,145.27044,-37.774813,23281,5489,CROYDON HILLS,MAROONDAH,Croydon Hills
null,null,Volleyball,Croydon Leisure & Aquatic Centre,null,5. Very Good,11 + Years,MAROON11007,3136,0 - 5 Years,Square,"Female, Male",145.280821,-37.801099,23192,5490,CROYDON,MAROONDAH,Civic
null,null,Water Polo,Ringwood Aquatic Centre,null,null,null,MAROON11039,3134,51 Years +,Avenue,null,145.231457,-37.825166,23263,5491,RINGWOOD,MAROONDAH,Greenwood
Grass,null,Australian Rules Football,Etihad,1,null,null,MELBOU10993,null,null,Street,null,144.947118,-37.816543,23438,5492,MELBOURNE,MELBOURNE,Bourke
Grass,null,Australian Rules Football,Fawkner Park,2,4. Good,1 - 5 Years,MELBOU10994,null,51 Years +,Street North,"Umpire/Officials, Unisex",144.981583,-37.8404,23443,5493,SOUTH YARRA,MELBOURNE,Pasley
Grass,null,Australian Rules Football,Goschs Paddock,null,null,null,MELBOU11004,null,null,Road,null,144.986675,-37.825859,23463,5494,RICHMOND,MELBOURNE,Punt
Artificial Turf,null,Australian Rules Football,JJ Holland Park,1,5. Very Good,< 1 Years,MELBOU11006,null,0 - 5 Years,Road,"Female, Male, Umpire/Officials",144.924151,-37.797812,23470,5495,SOUTH KENSINGTON,MELBOURNE,Kensington
Grass,null,Australian Rules Football,JJ Holland Park,2,5. Very Good,< 1 Years,MELBOU11006,null,0 - 5 Years,Road,"Female, Male, Umpire/Officials",144.924151,-37.797812,23471,5496,SOUTH KENSINGTON,MELBOURNE,Kensington
Grass,null,Australian Rules Football,MCG,1,null,null,MELBOU11013,null,null,Avenue,null,144.98277,-37.820175,23489,5497,RICHMOND,MELBOURNE,Brunton
Grass,null,Australian Rules Football,North Melbourne Football Ground,1,5. Very Good,1 - 5 Years,MELBOU11021,null,0 - 5 Years,Street,"Female, Male, Umpire/Officials",144.941247,-37.799036,23504,5498,NORTH MELBOURNE,MELBOURNE,Arden
Grass,null,Australian Rules Football,Princes Park,2,3. Average,6 - 10 Years,MELBOU11023,null,26 - 50 Years,Parade,"Female, Male, Umpire/Officials",144.960662,-37.785105,23511,5499,PARKVILLE,MELBOURNE,Royal
Grass,null,Australian Rules Football,Punt rd Recreation Reserve & Community Pool,1,null,null,MELBOU11024,null,null,Road,null,144.987903,-37.822304,23518,5500,RICHMOND,MELBOURNE,Punt
Grass,null,Australian Rules Football,Royal Park,4,4. Good,11 + Years,MELBOU11026,null,26 - 50 Years,Road,"Umpire/Officials, Unisex",144.949402,-37.783169,23522,5501,PARKVILLE,MELBOURNE,Macarthur
